diggCount,createTime,createTimeISO,isAd,isMuted,videoMeta_duration,ad,ecuador,publicidad,gratis,publi,anuncio,free,quito,ofertas,local,tienda,comercial,machala,promo,ambato,loja,promoecuador,comerciales,santodomingoecuador,guayaquil,cuenca,hashtags_0_name,hashtags_1_name,hashtags_2_name,hashtags_3_name,hashtags_4_name,hashtags_5_name,hashtags_6_name,hashtags_7_name,hashtags_8_name,hashtags_9_name,hashtags_10_name,hashtags_11_name,hashtags_12_name,hashtags_13_name,hashtags_14_name,hashtags_15_name,hashtags_16_name,hashtags_17_name,hashtags_18_name,hashtags_19_name,hashtags_20_name,hashtags_21_name,hashtags_22_name,hashtags_23_name,hashtags_24_name,hashtags_25_name,hashtags_26_name,hashtags_27_name,hashtags_28_name,hashtags_29_name,hashtags_30_name,hashtags_31_name,hashtags_32_name,hashtags_33_name,hashtags_34_name,hashtags_35_name,hashtags_36_name,hashtags_37_name,hashtags_38_name,hashtags_39_name,hashtags_40_name,hashtags_41_name,hashtags_42_name,hashtags_43_name,hashtags_44_name,hashtags_45_name,hashtags_46_name,hashtags_47_name
326,1720662184,2024-07-11T01:43:04.000Z,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,charlydonuts,charlylovers,emprendimiento,negocio,anciano,motivacion,donuts,donas,chocolate,point,antojo,dulce,postre,tarde,peru,lima,charlymovil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214700,1686286859,2023-06-09T05:00:59.000Z,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,rocknkiss,rocknkissecuador,kiss,kissenvivo,kissecuador,preguntas,trending,parati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76600,1677592483,2023-02-28T13:54:43.000Z,0,0,15,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,ecuador,allyouneedisecuador,ecuadortravel,ecuadorturismo,ecuadorturistico,ecuatoriano,cuenca,azuay,city,ecuatorianosporelmundo🇪🇨🌏💫,guayaquil,quito,turismo,world,travel,southamerica,latinoamerica,tourism,tourist,visit,destination,fyp,foryou,parati,viral,tiktok,fypシ,,,,,,,,,,,,,,,,,,,,,
152100,1666307712,2022-10-20T23:15:12.000Z,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,purgaco2,nitrotuningecuador,hyundaigetz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34600,1689140988,2023-07-12T05:49:48.000Z,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,viralizarnotiktok,parejaslocas,locura,guayaquil_ecuador,ecuador🇪🇨,parati,viralentiktok,apoyamemitiktok,viral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242700,1701566445,2023-12-03T01:20:45.000Z,0,0,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,duran,ecuador,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44500,1701043721,2023-11-27T00:08:41.000Z,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ecuadortravel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2654,1683580178,2023-05-08T21:09:38.000Z,0,0,53,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,ecuador,americadosul,quito,mochileiro,viagem,fy,fyp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111100,1706054619,2024-01-24T00:03:39.000Z,0,0,40,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,humor,parati,fyp,ecuador,guayaquil,viral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22200,1705259425,2024-01-14T19:10:25.000Z,0,0,63,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ecuador,worldnews,ecuadorrightnow,ecuadorian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234100,1669410764,2022-11-25T21:12:44.000Z,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,worldcupqatar2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1358,1705324093,2024-01-15T13:08:13.000Z,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,samsung,mozenoficial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3633,1698978872,2023-11-03T02:34:32.000Z,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,drpepper,homemadecommercial,videography,editor,freelance,drpepper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2583,1701210897,2023-11-28T22:34:57.000Z,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,filmfood,videography,nutella,behindthescenes,creative,filmjohn01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
364500,1714078493,2024-04-25T20:54:53.000Z,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,foryou,fyp,psa,psas,publicserviceannouncement,advertisment,publicinformation,publicinformationfilms,scarypsa,disturbingpsa,commercial,scarycommercial,foryoupage,xyzbca,netherlands,thenetherlands,fireworks,fireworksafety,firesafety,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167700,1674294838,2023-01-21T09:53:58.000Z,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,shotoniphone,iphonephotography,cocacola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242500,1710251434,2024-03-12T13:50:34.000Z,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,onemillion,,rabanneparfums,creative,art,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6380,1686530046,2023-06-12T00:34:06.000Z,0,0,32,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,monsterenergydrink,nuevosabor,energíafresca,energydrink,monster,publicidad,tls,spot,dop,film,lima,peru,comercial,mangolocomonster,yellow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
599300,1653577178,2022-05-26T14:59:38.000Z,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,dubai,filmmaking,commercial,,bts,behindthescenes,filmmakersworld,marketing,advertising,contentcreation,contentcreator,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53100,1713398172,2024-04-17T23:56:12.000Z,0,0,19,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,tipicohelado,nieve,mangos,aguas,chamoy,antojito,viral,antojitosmexicanos,refrescante,chistoso,nebraska,verano,frutas,comercial,marketingnotiktok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1531,1706507559,2024-01-29T05:52:39.000Z,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,nanlite,behindthescenes,videography,ledlights,lighting,tips,product,commercial,cocacola,studio,photo,advertising,photography,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
334,1706533575,2024-01-29T13:06:15.000Z,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,advertisment,starbucks,aftereffects,motiongraphics,edit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1267,1679312520,2023-03-20T11:42:00.000Z,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,videography,commercial,commericalediting,finalcut,adshoot,videoediting,productphotoshoot,productvideography,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,1642130346,2022-01-14T03:19:06.000Z,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,holisticare,vitamin,vitamind3,furtherfilm,productvideo,commercialvideo,videography,fyp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5713,1698409716,2023-10-27T12:28:36.000Z,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,starbucks,advertisement,alightmotion,motiongraphics,mograph,animation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2307,1678963682,2023-03-16T10:48:02.000Z,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,videocommercial,takis,filmmaker,videoedition,freelance,parati,foryou,fyp,emprendedor,smallbusiness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1700000,1701027675,2023-11-26T19:41:15.000Z,0,0,17,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,phonk,kfc,libredeser,greektok,musica,dancing,food,comidarapida,anuncio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60400,1691232511,2023-08-05T10:48:31.000Z,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cocacola,iklan,edit,behindthescenes,capcut,school,viral,fyp,foryou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,1713552588,2024-04-19T18:49:48.000Z,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,productvideography,ugc,productcommercial,fyp,alcoreels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4468,1681222602,2023-04-11T14:16:42.000Z,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,commercial,bogummagic,parkbogum,bogummylove,cocacola,trending,fyp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4131,1668057555,2022-11-10T05:19:15.000Z,0,0,20,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,cocacola,anuncio,comercial,tv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
373,1684802627,2023-05-23T00:43:47.000Z,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nike,airjordan1,aftereffects,aprendavfx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13700,1649760631,2022-04-12T10:50:31.000Z,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,commercial,cocacola,magicvideos,parati,foryou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6593,1646116112,2022-03-01T06:28:32.000Z,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,productcommercial,promotionvideo,commercial,videography,promotionalvideo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,1709011050,2024-02-27T05:17:30.000Z,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,sabritas,botana,comerciales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2340,1618375228,2021-04-14T04:40:28.000Z,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,video,videographer,commercial,cocacola,philippines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8548,1710809108,2024-03-19T00:45:08.000Z,0,0,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,señorasecae,publicidadefectiva,publicidad,marketing,nutricion,alimentacionsaludable,viral,fyp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,1670417544,2022-12-07T12:52:24.000Z,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,fürdich,fürdichpage,fyp,fyp,viral,goviral,foryou,foryoupage,commercial,advertisement,lays,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26400,1669425058,2022-11-26T01:10:58.000Z,0,0,26,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,comercial,comerciales,comercialesperturbadores,accident,fireworks,fuegosartificiales,accident,fyp,parati,holanda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5370,1651521502,2022-05-02T19:58:22.000Z,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,danielschiffer,broll,foodbroll,foodcommercial,premierepro,moroccan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5003,1714169414,2024-04-26T22:10:14.000Z,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,clicklight,quebrillanteidea,decoracion,iluminacion,click,lampara,decoraconestilo,funny,fyp,fypviral,meme,trendingvideo,marketing,ventas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55800,1719682783,2024-06-29T17:39:43.000Z,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tierritatsachila💚❤️,fypp,xybca,foryou,parati,fyp,parati,santodomingoecuador🇪🇨🇪🇨,latierritasd❤💚,viral,ecuador🇪🇨,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6827,1706748689,2024-02-01T00:51:29.000Z,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,ecuador🇪🇨,realstate,casapropia,casaenventa,creditoinmobiliario,santodomingoecuador,ventadecasas,arquitectura,decoracion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12700,1717872557,2024-06-08T18:49:17.000Z,0,0,18,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,santodomingo,ecuador,vallenato,concierto,yeisonjimenez,hebertvargas,santodomingoecuador,viral,quito,dayanara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238,1720662495,2024-07-11T01:48:15.000Z,0,0,92,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,concejalalbertopantoja,santodomingodelostsachilas,ecuador,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,1720654394,2024-07-10T23:33:14.000Z,0,0,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,capcut,finca,viral,santodomingo,latierritasantodomingo🇪🇨,ranchito,humor,fyp,fyp,viralvideo,finca,agropecuaria,ranchitoquerido,ecuador,ecuador🇪🇨,colombia🇨🇴,pabloescolar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,1720664252,2024-07-11T02:17:32.000Z,0,0,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,vivianaveloz,ecuador🇪🇨,colegiosantodomingo,santodomingodelostsachilas,santodomingoecuador,docentes,educación,50años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
964,1720639098,2024-07-10T19:18:18.000Z,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,latierritasd❤💚,latierritasantodomingo🇪🇨,viralsantodomingo🥷✌️💜,santodomingodelostsachilas,distribuidora,gorras1,santodomingoecuador,portoviejo💚manabi❤️ecuador🇪🇨,oufitecuador,oufitecuador,todoecuador🇪🇨,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3390,1700433937,2023-11-19T22:45:37.000Z,0,0,51,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,arquitectura,hogar,realestate,venta,inmuebles,home,decoracion,casa,creditos,casaenventa,casanueva,ecuador,santodomingodelostsachilas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51600,1711779828,2024-03-30T06:23:48.000Z,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,santodomingo,cuidadhermosa❤️,santodomingoecuador,santodomingocity🇪🇨💚,shopping,hermoso,🇪🇨❤️‍🔥,foryou,videosparadedicar,latierritasantodomingo🇪🇨,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,1720661633,2024-07-11T01:33:53.000Z,0,0,39,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,seguridad,ecuador,contenido,latierritasantodomingo🇪🇨,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21200,1717989744,2024-06-10T03:22:24.000Z,0,0,12,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,pulseras,cubana,ecuador,greenscreen,pandora,girls,tendencia,parati,foryourpage,regalo,tending,ecuador🇪🇨,guayaquil,quito,viral,fyp,trend,paratiiiiiiiiiiiiiiiiiiiiiiiiiiiiiii,santodomingo,manta,cuenca,,,,,,,,,,,,,,,,,,,,,,,,,,,
22200,1715204353,2024-05-08T21:39:13.000Z,0,0,119,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,omnivisión,ecuador,compartir,ypf,noticias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55100,1720008885,2024-07-03T12:14:45.000Z,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,contenido,santodomingoecuador🇪🇨,fypp,viral,concierto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10100,1687193797,2023-06-19T16:56:37.000Z,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,santodomingoecuador,frankkarrion,humor,comedia,reportajes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2983,1701454559,2023-12-01T18:15:59.000Z,0,0,46,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,ubicacion,comollegaranuestratienda,midulceespera🤰👑,vestidosdeniñas,ropadebebe,bebe,niñas,foryou,parati,fypシ,parati,santodomingoecuador,ecuador,santodomingodelostsachilas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,1720649592,2024-07-10T22:13:12.000Z,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,urgente😱🔴,noboa,salud,paratiiiiiiiiiiiiiiiiiiiiiiiiiiiiiii,ecuador🇪🇨,santodomingoecuador,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48800,1705105512,2024-01-13T00:25:12.000Z,0,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,santodomingoecuador,comedia,humor,colegioiberoamericano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34200,1718745725,2024-06-18T21:22:05.000Z,0,0,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cabalgata,fyp,corridos,vaqueros,niños,bebes,bebe,baby,ecuador,tendencia,santodomingo,viral,videostiernos,zapattiosdebebe,botitasdebebe,botitas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368300,1695002657,2023-09-18T02:04:17.000Z,0,0,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,parati,viralvideo,ecuador,sigueme❤️,libredeser,viraltiktok,2023,vivefelizvivegenial,tena,viral,viral,santodomingoecuador,viviralmaxi,bonita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9600,1717949063,2024-06-09T16:04:23.000Z,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,santodomingoecuador,fyp,viralvideo,portoviejo💚manabi❤️ecuador🇪🇨,manta,moreira,pelileo_city,voces,yapapitodescansa,portoviejo💚manabi❤️ecuador🇪🇨,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7166,1718641296,2024-06-17T16:21:36.000Z,0,0,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,viralvideo,viralpost,viral,fypchallenge,fypdongggggggg,fypシ,steak,steakhouse,apertura,fypage,fyptiktok,fyppage,fypreels,fypviral,fypinstagram,ecuador,restaurante,santodomingo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8009,1716680645,2024-05-25T23:44:05.000Z,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,moisescaicedo🇪🇨,ecuador🇪🇨,chelsea,santodomingodelostsachilas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7505,1705122045,2024-01-13T05:00:45.000Z,0,0,29,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,santodomingo,ecuador,latierritatsachila,parque,jelentenka,viral,parati,foryou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37000,1706622852,2024-01-30T13:54:12.000Z,0,0,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,curioso,omnivisión,ecuador,santodomingo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104300,1705874423,2024-01-21T22:00:23.000Z,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,paratiiiiiiiiiiiiiiiiiiiiiiiiiiiiiii,viejosander,foryou,2024,Viral,tiktok,parati,santodomingoecuador,santodomingo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6569,1708555305,2024-02-21T22:41:45.000Z,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,templofitness,santodomingoecuador,gym,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,1720646125,2024-07-10T21:15:25.000Z,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nena,que,bien,te,vez,donomar,nenaquebienteves,latierrita,latierritasantodomingo🇪🇨,santodomingo,ecuador🇪🇨,ecuadortiktok,fyb,viralvideo,viraltiktok,paratiiiiiiiiiiiiiiiiiiiiiiiiiiiiiii,paraelmundo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,1720635860,2024-07-10T18:24:20.000Z,0,0,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,familiacarrionecuador,miesposa,santodomingoecuador,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
517300,1708282483,2024-02-18T18:54:43.000Z,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,meme,humor,loja,fyp,trending,tiktokpromote,marketing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11800,1718892591,2024-06-20T14:09:51.000Z,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,angola,luanda,loja,danca,angola🇦🇴,pastatiktoks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337,1720648879,2024-07-10T22:01:19.000Z,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,vem,love,loja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30400,1714183445,2024-04-27T02:04:05.000Z,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,empreendedorismofeminino,lojaderoupasfemininas,empresaria,lojista,loja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146300,1712762299,2024-04-10T15:18:19.000Z,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,humor,meme,marketing,fyp,fy,loja,tiktokpromote,trending,trend,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63700,1716570330,2024-05-24T17:05:30.000Z,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,bonitinha,viral,trend,trending,look,loja,foryou,fypシ゚viral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415,1720623246,2024-07-10T14:54:06.000Z,0,0,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,🥰🥰❤️❤️🥰🥰💕💕💗💯✌love,loja,flypシ,ecuador,paratii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1560,1720651988,2024-07-10T22:53:08.000Z,0,0,328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,modafeminina,loja,lojaderoupas,roupas,moda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43500,1714957302,2024-05-06T01:01:42.000Z,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,polaroid,polaroidcaruaru,caruarupersonalizados,personalizadoscaruaru,loja,lojavirtual,caruaru,memorias,foto,fotografia,promoçãocaruaru,sale,vendascaruaru,caruarupe,quadros,quadrospersonalizados,quadroscaruaru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99500,1720106555,2024-07-04T15:22:35.000Z,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,gerente,loja,padaria,dancinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216500,1697214419,2023-10-13T16:26:59.000Z,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lojademodafeminina,lojademoda,dicademoda,alfaiatariafeminina,blazerazulmarinho,tomaraquecaiaalfaiataria,vestidomidi,vestidonude,vestidotricomodal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162000,1717707652,2024-06-06T21:00:52.000Z,0,0,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,calcados,calcadosfemininos,lojadesapatosfemininos,precounico,moleca,beirario,papete,tenis,sapatoinfantil,sapatofeminino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
328900,1717356090,2024-06-02T19:21:30.000Z,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,saojoao,looksaojoao,fyp,fyp,viral,lojaonline,lojaderoupas,lojafeminina,modafeminina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
355900,1704499769,2024-01-06T00:09:29.000Z,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
