playCount,createTimeISO,hashtags_0_name,hashtags_0_title,hashtags_1_name,hashtags_1_title,hashtags_2_name,hashtags_2_title,hashtags_3_name,hashtags_3_title,hashtags_4_name,hashtags_4_title,hashtags_5_name,hashtags_5_title,hashtags_6_name,hashtags_6_title,hashtags_7_name,hashtags_7_title,hashtags_8_name,hashtags_8_title,hashtags_9_name,hashtags_9_title,hashtags_10_name,hashtags_10_title,hashtags_11_name,hashtags_11_title,hashtags_12_name,hashtags_12_title,hashtags_13_name,hashtags_13_title,hashtags_14_name,hashtags_14_title,hashtags_15_name,hashtags_15_title,hashtags_16_name,hashtags_16_title,hashtags_17_name,hashtags_17_title,hashtags_18_name,hashtags_18_title,hashtags_19_name,hashtags_19_title,hashtags_20_name,hashtags_20_title,hashtags_21_name,hashtags_21_title,hashtags_22_name,hashtags_22_title,hashtags_23_name,hashtags_23_title,hashtags_24_name,hashtags_24_title,hashtags_25_name,hashtags_25_title,hashtags_26_name,hashtags_26_title,hashtags_27_name,hashtags_27_title,hashtags_28_name,hashtags_28_title,hashtags_29_name,hashtags_29_title,hashtags_30_name,hashtags_30_title,hashtags_31_name,hashtags_31_title,hashtags_32_name,hashtags_32_title,hashtags_33_name,hashtags_33_title,hashtags_34_name,hashtags_34_title,hashtags_35_name,hashtags_35_title,hashtags_36_name,hashtags_36_title,hashtags_37_name,hashtags_37_title,hashtags_38_name,hashtags_38_title,hashtags_39_name,hashtags_39_title,hashtags_40_name,hashtags_40_title,hashtags_41_name,hashtags_41_title,hashtags_42_name,hashtags_42_title,hashtags_43_name,hashtags_43_title,hashtags_44_name,hashtags_44_title,hashtags_45_name,hashtags_45_title,hashtags_46_name,hashtags_47_name,hashtags_47_title,hashtags_48_name,hashtags_48_title,input,isAd,isMuted,musicMeta_musicName,searchHashtag_name,searchHashtag_views,videoMeta_duration
14600000,2024-04-07T20:25:48.000Z,solidaridad,,archidona_napo_ecuador🇪🇨,,parati,,fypシ゚viral,,ayuda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ecuador,false,false,fantasmas,ecuador,195300000000,41
14600000,2024-01-04T23:46:18.000Z,fyp,,foryou,,fypシ,,quito,,ecuador,,fypシ゚viral,,hermanos,,comedia,"¡El rincón de la risa en TikTok! Disfruta y comparte los mejores memes, chistes e historias de comedia para divertir a todos en casa.",mexico,México lindo y querido! 🇲🇽🇲🇽 No olvides utilizar el tag #mexico en tu video!,colombia,,fy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,quito,false,false,sonido original,quito,36100000000,14
14600000,2024-03-08T09:57:38.000Z,privatebodyguarddiviu,,privatebodyguard,"Empat anak laki-laki populer, yang juga bersaudara, terkejut ketika Fely, gadis yatim piatu yang tiba-tiba diadopsi oleh ayah mereka. Kekacauan demi kekacauan terjadi ketika keempat anak laki-laki itu sering berbenturan dengan Fely. Tapi situasi tiba-tiba berubah ketika Fely mendapati dirinya jatuh cinta pada salah satu dari mereka.",sandrinamichelle,,juniorroberts,,aryamohan,,fattahsyach,,harryvaughan,,seriesindonesia,,fypシ,,fypage,,xyzbca,Asla bir sonraki hamleni bilmelerine izin verme! 👀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gratis,false,false,blank space speed up version,gratis,18300000000,65
14600000,2024-01-04T23:46:18.000Z,fyp,,foryou,,fypシ,,quito,,ecuador,,fypシ゚viral,,hermanos,,comedia,"¡El rincón de la risa en TikTok! Disfruta y comparte los mejores memes, chistes e historias de comedia para divertir a todos en casa.",mexico,México lindo y querido! 🇲🇽🇲🇽 No olvides utilizar el tag #mexico en tu video!,colombia,,fy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ecuador,false,false,sonido original,ecuador,195300000000,14
14600,2024-06-14T02:33:12.000Z,parati,,fyp,,terror,,tv,,anuncio,,comerciales,,video,,perturbador,,foryou,,foryoupage,,fypage,,viral,¡descubre las canciones en tendencia! 🔥➡️ https://bit.ly/TendenciasTikTok_LATAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,comercial,false,false,sonido original,comercial,3100000000,117
14600,2024-06-14T02:33:12.000Z,parati,,fyp,,terror,,tv,,anuncio,,comerciales,,video,,perturbador,,foryou,,foryoupage,,fypage,,viral,¡descubre las canciones en tendencia! 🔥➡️ https://bit.ly/TendenciasTikTok_LATAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,anuncio,false,false,sonido original,anuncio,1900000000,117
14600,2024-07-11T00:14:39.000Z,afe,,parati,,culturaldifference,,emprendedoresdeexito,,viral,¡descubre las canciones en tendencia! 🔥➡️ https://bit.ly/TendenciasTikTok_LATAM,oufit,,conjuntos,,riobamba_ecuador,,guayaquil_ecuador,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,guayaquil,false,false,sonido original,guayaquil,36900000000,29
145300,2024-07-10T22:48:07.000Z,,,,,ecuador,,cuenca,,otavalo,,turismoecuador,,soynenita,,entretenimiento,,humor,¡Es hora de reírte como nunca! Los videos más divertidos están aquí en TikTok. 😂😂😂,lugaresturisticos,,jenny15dedos,,turi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ecuador,false,false,sonido original,ecuador,195300000000,177
145300,2024-04-04T20:09:32.000Z,panasiacuenca,,mochi,,asiandessert,,cuenca_ecuador,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cuenca,false,false,original sound,cuenca,11700000000,10
14500000,2024-05-03T13:29:11.000Z,brazilian,,brazilianphonk,,messi,,drogba,,kobebryant,,comercial,,edit,Llevando tu contenido al siguiente nivel 🔥 todos los trucos y tips para aprender a editar tus videos en TikTok.,capcut_edit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,comercial,false,false,BRAZILIAN DANÇA PHONK - Sped Up,comercial,3100000000,68
144900,2024-02-24T21:56:52.000Z,drone,,quito,,593,,2024,,febrero,,like,,foryou,,sudamerica,,fly,,love,Spread the #Love this Valentine's Day ❤️.,youtube,,viral,¡descubre las canciones en tendencia! 🔥➡️ https://bit.ly/TendenciasTikTok_LATAM,amazing,,live,,parati,,ecuador,,hype,,lovehistory,,mavic3,,uio,,pichincha,,paisajesecuador🇪🇨,,like,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ecuador,false,false,All Around the World(La La La),ecuador,195300000000,59
1442,2024-07-10T17:51:17.000Z,fyp,,paratiiiiiiiiii,,colombia🇨🇴,,santodomingo💚❤️🤍😊👍,,ecuador🇪🇨,,bania🌻🦋,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,santodomingoecuador,false,false,sonido original - Sentir Vallenato,santodomingoecuador,1700000000,15
14400,2024-07-11T01:26:26.000Z,homedecor,"Whether you're renovating a room, or perfecting your decorating skills, we're here for all things #HomeDecor 🎨✨",decoracion,¡Momento de cambiar tu hogar! Sube los mejores tips de #decoracion 🏠 🖌 ⚒️,diseñodeinteriores,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tienda,false,false,sonido original - Kindlmuller,tienda,9700000000,195
1440,2024-07-10T22:23:19.000Z,happy,happy,foryoupage,,trandingvideo,,foryou,,tiktok,,viral,¡descubre las canciones en tendencia! 🔥➡️ https://bit.ly/TendenciasTikTok_LATAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,publi,false,false,Epic News,publi,33700000000,101
143600,2024-07-10T21:21:06.000Z,pudimdeleite,,pudim,,pudimdeleitecondensado,,anamariabraga,,maisvoce,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gratis,false,false,Inspirational,gratis,18300000000,75
14300000,2024-01-30T13:15:37.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ad,false,false,original sound - Adsfort,ad,525800000000,80
14300000,2024-06-07T19:41:00.000Z,missuniverse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ecuador,false,false,som original,ecuador,195300000000,10
14300,2024-07-11T01:45:36.000Z,republicadominicana,,codigopenal,,aborto,,abortolibre,,abusomarital,,indignante,,jacarandas,,rd3,,causales,,lgbt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,quito,false,false,"Suspense, horror, piano and music box",quito,36100000000,72
14300,2023-01-10T16:40:09.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,publi,false,false,original sound - PG_Enzo💜,publi,33700000000,14
142800,2023-03-20T01:53:26.000Z,español,,arabe,,mashallah,,ماشاءالله,Use our latest trendy music and show us your creativity!,aprendeentiktok,"Desde tips para cocinar hasta datos científicos, show us lo que te apasiona y #AprendeEnTikTok",parati,,fyp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,machala,false,false,original sound,machala,3600000000,39
142700,2023-08-05T10:08:20.000Z,turkey,,skincare,S is for Skincare,watson,,gratic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gratis,false,false,الصوت الأصلي,gratis,18300000000,24
1425,2024-07-11T02:22:15.000Z,miloconh,,humor,¡Es hora de reírte como nunca! Los videos más divertidos están aquí en TikTok. 😂😂😂,miloh,,fypシ゚viral,,ecuador,,parati,,guayaquil,,salado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,guayaquil,false,false,sonido original,guayaquil,36900000000,13
1421,2024-07-10T19:28:00.000Z,joyas,,tiendaonline,,emprendimiento,"Aprende más acerca de lo bueno, lo ,malo, lo divertido del #Emprendimiento",joyeria,,guayaquil,,enviosecuador,,guayaquil_ecuador,,aretescoreanos,,jewelry,,pormayor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,promoecuador,false,false,Dance You Outta My Head,promoecuador,748100,17
14200,2024-07-11T00:13:25.000Z,,,apoyo,,viral,¡descubre las canciones en tendencia! 🔥➡️ https://bit.ly/TendenciasTikTok_LATAM,patrocinio,,publicidad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,publicidad,false,false,som original,publicidad,59000000000,10
1412,2024-07-10T20:22:50.000Z,,,maybellinenybrasil,,maybellineunicacomovoce,,publi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,publi,false,false,som original,publi,33700000000,77
14100000,2024-06-25T20:40:32.000Z,,,trazaconfiança,,publi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,publi,true,false,som original,publi,33700000000,47
14100,2024-07-10T19:15:10.000Z,sheinforall,,ootd,What's your #OOTD?,wlw,,wlwcouple,,sheinfashionsquad,,fyp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,promo,false,false,Perdió Este Culo,promo,32100000000,37
1408,2024-07-11T02:12:22.000Z,guayaquil,,ecuador,,guayaquil_ecuador,,ventaporcatalogo,,tiendaonlineecuador,,zapatos,,parati,,descuentos,,ventasonline,,promocion,,calzado,,calzadofemenino,,mujeres,,zapatosdemujer,,tiendaonline,,chicas,,calzadosdemujer,,sandalias,,deportivos,,hombres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,guayaquil,false,false,Dance You Outta My Head,guayaquil,36900000000,40
14000000,2024-05-23T11:00:31.000Z,amarégesto,,ninho,,publi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,publi,true,false,AMAR É UM GESTO,publi,33700000000,52
1400000,2024-04-03T04:56:05.000Z,capcut,"CapCut is a new, easy-to-use video editing tool designed for mobile platforms. CapCut provides users with a wide range of video editing functions, filters, audio &amp; visual effects, video templates, while keeping it free of charge and ads-free. Everyone can be a creator by using CapCut. Start creating your cool videos today: https://capcut.onelink.me/XKqI/228cad85",thisislocalhero,,kabirfaisal443,,ajairapublic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,local,false,false,original sound,local,6900000000,24
1400000,2024-05-26T22:49:30.000Z,cuenca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cuenca,false,false,Que te Espere por Laura Mb,cuenca,11700000000,7
1400000,2024-04-21T20:24:14.000Z,moda,Muestra tus looks más creativos y comparte los mejores tips de #Moda ✨🧥👢,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,loja,false,false,som original,loja,8300000000,18
1400000,2024-01-15T02:11:33.000Z,ecuador,,peru,,edit,Llevando tu contenido al siguiente nivel 🔥 todos los trucos y tips para aprender a editar tus videos en TikTok.,viral,¡descubre las canciones en tendencia! 🔥➡️ https://bit.ly/TendenciasTikTok_LATAM,video,,tiktok,,mas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,false,sonido original,,,62
1400000,2024-04-19T01:03:51.000Z,EnLaModaNoHayReglas,,Publicidad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,comercial,false,false,sonido original,comercial,3100000000,42
1400000,2023-03-31T08:23:52.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,machala,false,false,Love You So,machala,3600000000,55
1400000,2022-11-20T12:15:34.000Z,seleccionecuatoriana,,ecuador🇪🇨,,latri,,ecuadorsivaalmundial,,amistosos,,mundial,,viral,¡descubre las canciones en tendencia! 🔥➡️ https://bit.ly/TendenciasTikTok_LATAM,fyp,,fypシ,,parati,,😍,,🛐,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,false,sonido original,,,14
1400000,2024-05-29T21:11:19.000Z,geminis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,publi,false,false,sonido original,publi,33700000000,55
1400000,2024-05-10T13:35:00.000Z,promo39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,promo,false,false,Hey Hou,promo,32100000000,22
1400000,2023-10-22T15:33:59.000Z,parati,,fyp,,noviosgoals,,parejas,,ambato,,loveyou,,viral,¡descubre las canciones en tendencia! 🔥➡️ https://bit.ly/TendenciasTikTok_LATAM,love,Spread the #Love this Valentine's Day ❤️.,novios,"¡romance, disgustos, bromas y la mejor compañía! 💓 muestren sus mejores momentos como #novios",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ambato,false,true,,ambato,4600000000,6
1400000,2024-06-07T00:21:43.000Z,universidadgratis,,universidad,,sep,,mexico,México lindo y querido! 🇲🇽🇲🇽 No olvides utilizar el tag #mexico en tu video!,unadm,,orgulloycorazon,,orgulloycorazonunadm,,educacion,,estudiante,,universitario,,licenciatura,,posgrado,,maestria,,ingenieria,,educacion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gratis,false,false,Si No Quieres No,gratis,18300000000,11
1400000,2024-05-12T01:01:31.000Z,fypシ,,parati,,viral,¡descubre las canciones en tendencia! 🔥➡️ https://bit.ly/TendenciasTikTok_LATAM,tienda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tienda,false,false,El billete que nos estamos ahorrando,tienda,9700000000,7
1400000,2024-04-11T23:52:17.000Z,automotriz,,ambato,,guaranda,,viral,¡descubre las canciones en tendencia! 🔥➡️ https://bit.ly/TendenciasTikTok_LATAM,ambato_ecuador🇪🇨🇪🇨,,suspension,,latacunga,,carros,,parati,,arreglo,,alineacionybalanceo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ambato,false,false,sonido original,ambato,4600000000,41
1400000,2024-05-04T12:25:17.000Z,lasmegaofertas,,ps5,,games,,juegosretro,¿Qué pasaría si los juegos retro se volvieran reales y salieran a las calles?,nintendo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ofertas,true,false,sonido original - lasmegaofertas,ofertas,14200000000,15
1400000,2022-08-15T20:26:51.000Z,videotutorial,,mobilevideography,,phonography,,editingvideo,,filmmaker,"Pull out your camera, frame your shot, and show us why you're a #Filmmaker.",filmmaking,,phototheday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,comercial,false,false,original sound,comercial,3100000000,33
1400000,2024-07-08T22:00:41.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ofertas,true,false,sonido original - Supermercados La Torre,ofertas,14200000000,44
1400000,2024-03-28T13:03:55.000Z,bloxburg,,bloxburggratis,,bloxburghouse,,bloxburgbuild,,roblox,Explore and find your own favourite way to play with #Roblox!,robloxgames,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gratis,false,false,som original,gratis,18300000000,17
1400000,2023-12-04T01:32:24.000Z,viajaconmich,,viajes,,fypシ,,turismoecuador,,bañosdeaguasanta,,viajar,Pack your bags and #Viajar.,parati,,guayaquil,,viral,¡descubre las canciones en tendencia! 🔥➡️ https://bit.ly/TendenciasTikTok_LATAM,destinos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,guayaquil,false,false,Unwritten,guayaquil,36900000000,18
1400000,2023-11-30T14:01:14.000Z,lacreme,,nostalgic,Let's get #Nostalgic and share your favorite childhood memories with us! ❤️ 💭,intro,,lacremecacaushow,,nostalgia,"We are inviting out all Singers, Instrumentalists, and DJs to relive their childhood days by either covering , playing, or even mixing the music of their favorite songs, cartoons, shows or even movies that makes them feel nostalgic.",abertura,,aberturadecomerciais,,propaganda,,cacaushow,,fyyyyyyyyyyyyyyyy,,agora,,urgenteagora,,propagandasantigas,,antig,,televisaobrasileira,,comercial,,comercialantigo,,natal,,anonovo,,meiodia,,almocodehoje,,chocolate,"Chocoholics, this one's for you 🍫",nessemomento,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,comerciales,false,false,som original,comerciales,789600000,25
1400000,2024-06-06T23:26:21.000Z,peru,,tienda,,milindatierra,,gastronomia,,minnesota,,minneapolis,,latinos,,peruanos,,us,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tienda,false,false,sonido original,tienda,9700000000,183
1400000,2024-05-21T03:46:31.000Z,paratiiiiiiiiiiiiiiiiiiiiiiiiiiiiiii,,parati,,guayaquil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,guayaquil,false,false,sonido original,guayaquil,36900000000,15
1397,2024-07-10T18:11:47.000Z,,,fypシ,,fypシ,,fypシ,,viral,¡descubre las canciones en tendencia! 🔥➡️ https://bit.ly/TendenciasTikTok_LATAM,viral,¡descubre las canciones en tendencia! 🔥➡️ https://bit.ly/TendenciasTikTok_LATAM,viral,¡descubre las canciones en tendencia! 🔥➡️ https://bit.ly/TendenciasTikTok_LATAM,viral,¡descubre las canciones en tendencia! 🔥➡️ https://bit.ly/TendenciasTikTok_LATAM,worldwide,,worldwide,,worldwide,,machala,,machala,,machala,,trendingsong,,trendingsong,,trendingsong,,fypシ,,fypシ,,fypシ,,viral,¡descubre las canciones en tendencia! 🔥➡️ https://bit.ly/TendenciasTikTok_LATAM,viral,¡descubre las canciones en tendencia! 🔥➡️ https://bit.ly/TendenciasTikTok_LATAM,viral,¡descubre las canciones en tendencia! 🔥➡️ https://bit.ly/TendenciasTikTok_LATAM,viral,¡descubre las canciones en tendencia! 🔥➡️ https://bit.ly/TendenciasTikTok_LATAM,viral,¡descubre las canciones en tendencia! 🔥➡️ https://bit.ly/TendenciasTikTok_LATAM,fypppppppppppppppppppppppppppppp,,wizkidfc❤️🖤🦅,,wizkidfc❤️🖤🦅,,fypppppppppppppppppppppppppppppp,,ypppppppppppppppppppppppppppppp,,ypppppppppppppppppppppppppppppp,,fypppppppppppppppppppppp,,stitch,"Let your Fyp inspire your next TikTok by stitching your favorite &amp; most relatable videos. Just find a TikTok video you love, press share, and send it to Stitch. 😍",wizkidfc❤️🖤🦅,,wizkidfc❤️🖤🦅,,viral,¡descubre las canciones en tendencia! 🔥➡️ https://bit.ly/TendenciasTikTok_LATAM,viral,¡descubre las canciones en tendencia! 🔥➡️ https://bit.ly/TendenciasTikTok_LATAM,viral,¡descubre las canciones en tendencia! 🔥➡️ https://bit.ly/TendenciasTikTok_LATAM,viral,¡descubre las canciones en tendencia! 🔥➡️ https://bit.ly/TendenciasTikTok_LATAM,viral,¡descubre las canciones en tendencia! 🔥➡️ https://bit.ly/TendenciasTikTok_LATAM,viral,¡descubre las canciones en tendencia! 🔥➡️ https://bit.ly/TendenciasTikTok_LATAM,fypシ,,fypシ,,fypシ,,,,,,,,,,,machala,false,false,original sound,machala,3600000000,17
139600,2024-01-05T06:15:02.000Z,ecommerce,,shopify,,dropshopping,,shopify,,sales,,onlinebusiness,,trendingproducts,,activeincome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ofertas,false,false,original sound,ofertas,14200000000,10
139400,2023-03-23T05:01:28.000Z,nolalibro😓,,patrimoniocultural,,machala_ecuador🇪🇨,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,machala,false,false,sonido original,machala,3600000000,26
13900000,2024-05-28T21:12:43.000Z,,,maybellineunicacomovoce,,publi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,publi,true,false,Bom,publi,33700000000,24
138700,2024-07-10T16:36:28.000Z,parte1,,cuenca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cuenca,false,false,sonido original,cuenca,11700000000,109
1385,2024-07-09T23:41:12.000Z,graduacion2023,,promo23,,ecuador🇪🇨,,fyp,,ibarra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,promoecuador,false,false,sonido original,promoecuador,748100,7
13800000,2024-04-08T21:04:09.000Z,😂😂,,fyp,,parati,,humor,¡Es hora de reírte como nunca! Los videos más divertidos están aquí en TikTok. 😂😂😂,publicidad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,publicidad,false,false,sonido original,publicidad,59000000000,13
13800000,2024-06-05T22:59:27.000Z,apoyandoalcomerciolocal,,emprendimiento,"Aprende más acerca de lo bueno, lo ,malo, lo divertido del #Emprendimiento",zumpangodelrioguerrero,,mmmquericaschamoyadas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,local,false,false,sonido original,local,6900000000,88
